,text,preprocessed,final_label_hs,final_label_al,final_class,source
123,"b'ca gw cah gendeng fb nctzenh*lu tp ke s, abis itu ikutan lg wow dpt fbnya'",ca gue cah gendeng facebook nctzenh lu tetapi ke s habis itu ikutan lagi wah dapat fbnya,0,1,3,jawa-okky
124,"b'Habis berenang di safari, pasti mata sepet., resiko mata sipit, mudah ngantuk,, \xf0\x9f\x98\x91'",habis berenang di safari pasti mata sepet risiko mata sipit mudah ngantuk tanpa ekspresi,0,0,4,tesis-okky
125,b'sp mau mutualan sm etmin ce? angkat ketek nya -c e',sp mau mutualan sama etmin ce angkat ketek nya c e,0,0,4,jawa-okky
126,b'LESBI GUA UDAH AJA ANJIR',lesbi gua udah aja anjir,0,1,3,tesis-okky
127,"b'@Masgi12 @muhamad_Rifai03 @Ronin1948 Topik pembicaraan CEBONG dan BANI HOAX itu loncat\xc2\xb2 ya..\n\nDari Prestasi BABIHOK apa? - gak dijawab. Malah ke Tanah Abang (TA). Dikasih contoh TA yg baik, malah minta\xc2\xb2 yg buruknya.'",topik pembicaraan cebong dan bani hoax itu loncat² ya dari prestasi babihok apa tidak dijawab malah ke tanah abang ta dikasih contoh ta yang baik malah minta² yang buruknya,1,1,1,tesis-okky
128,b'Ternyata ada yang lebih culun daripada pasangan lovren mignolet... \xf0\x9f\x98\x82',ternyata ada yang lebih culun daripada pasangan lovren mignolet wajah gembira berurai air mata,0,1,3,tesis-okky
129,b'@aimarnr ati mu apik raimu seng ora apik',hati mu apik mukamu seng tidak apik,1,1,1,jawa-okky
130,USER Pak USER yang menolak Negara Islam di Indonesia harus berani membubarkan KUA & Pengadilan Agama,user pak user yang menolak negara islam di indonesia harus berani membubarkan kua pengadilan agama,1,0,2,tesis-okky
131,b'@saskiatoge Enak buat ngentot say',enak buat ngentot say,0,1,3,tesis-okky
132,@Alfarizy__ @hhappymeall @Ghozaliiiiiiiii @jawafess Mas e boyo yoh iki?\xf0\x9f\xa4\xa3',mas e boyo yoh iki berguling guling di lantai sambil tertawa terbahak bahak,0,1,3,jawa-nina
133,"b'@nzrnahmaira_ Tapi kau lemak tepu, takleh transfer dah sbb cacat kekal \xf0\x9f\x98\xad bye'",tapi kamu lemak tepu tidaklah transfer sudah sebab cacat kekal wajah menangis keras atau menangis tersedu sedu bye,1,1,1,tesis-okky
134,Hai pens munyuk https://t.co/MlM2iPopnS',hai pens munyuk <links>,0,1,3,jawa-nina
135,b'@BoerReza @sinhunter69 @OfficialVBogor @ultras33bogor @BOISTENZORG @AmertySquad Kurang kerjaan amat lempar2 batu bang . Gw mah ga kaya temen2 Lo lempar2in bus pemain pake bom molotov \xf0\x9f\x98\x89',kurang pekerjaan amat lempar lempar batu bang gw adalah tidak kayak teman teman lo lempar lempari bus pemain pakai bom molotov mengedipkan mata,0,0,4,tesis-okky
136,Forkopimda Siap Wujudkan Pilkada Tanpa Politik Uang dan Isu SARA,forkopimda siap wujudkan pilkada tanpa politik uang dan isu sara,0,0,4,tesis-okky
137,"Oh anies? Konon beliau sudah buyback Indosat, stop impor, bikin mobil esemka, swasembada pangan, reforma pertanian, 10 juta lapangan kerja, 50.000 puskesmas, stop ujian nasional, tidak bagi jabatan, ekonomi 7%, dollar dibawah 10.000, usut kasus munir, dll",oh anies konon beliau sudah buyback indosat stop impor bikin mobil esemka swasembada pangan reformasi pertanian 10 juta lapangan kerja 50 000 puskesmas stop ujian nasional tidak bagi jabatan ekonomi 7 dolar di bawah 10 000 usut kasus munir dan lain lain,0,0,4,tesis-okky
138,"USER Pak USER tugas Anda lbh berat dari BNN, menyadarkan Muslim: solat, ngaji, zikir sama dgn ekstasi",user pak user tugas anda lebih berat dari bnn menyadarkan muslim solat ngaji zikir sama dengan ekstasi,1,0,2,tesis-okky
139,"@creescentmoon Mau belajar skill baru gak sama nao? Skill melawan keedanan namanya edan no jutsu:'(""",mau belajar skill baru tidak sama nao skill melawan keedanan namanya edan no jutsumenangis,0,0,4,jawa-nina
140,"@maspiyuuu Syarwan Hamid Marah Besar!!; ; ""Sy menilai Presiden &amp; jajarannya berpotensi jd Pengkhianat Bangsa!; Terkutuklah kalian jk kelak trjd petaka pd Negri ini!""; ; @jokowi; @GeneralMoeldoko; @ZUL_Hasan; @bambangsoesatyo; @Fahrihamzah; @fadlizon; ;",syarwan hamid marah besar sy menilai presiden dan jajarannya berpotensi jadi pengkhianat bangsa terkutuklah kalian jika kelak terjadi petaka pada negri ini,1,0,2,tesis-okky
141,RT @AnnisaFYtr: Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! #DebatFinalPilkadaJKT,hanya orang islam yang bodoh dan goblok yang memilik ahok debatfinalpilkadajkt,1,1,1,tesis-okky
142,"Lho? \nAsu? Anjing ?\nOrang Arab gak najis pegang dan pelihara anjing ,?\n\nBertakon aja... https://t.co/UsmB5Gc1YK'",lho asu anjing orang arab tidak najis pegang dan pelihara anjing bertakon aja <links>,0,0,4,jawa-nina
143,b'permusyawaratan perwakilan yang berintikan musyawarah untuk mufakat secara gotong royong diantara semua kekuatan nasional yang progresif revolusioner dengan berporoskan nasakom dengan ciri:\nDominasi Presiden\nTerbatasnya peran partai politik\nBerkembang,permusyawaratan perwakilan yang berintikan musyawarah untuk mufakat secara gotong royong diantara semua kekuatan nasional yang progresif revolusioner dengan berporoskan nasakom dengan ciri dominasi presiden terbatasnya peran partai politik berkembang,0,0,4,tesis-okky
144,b'@GunRomli @sandiuno @aniesbaswedan Musibah atau berkah DKI punya pimpinan koplak kuadrat ky gini.....tereak2 pribumi....anti aseng.....ujungnya ke aseng lagi aseng lg....pemujanya pd diem krn udh dpt kaplingan surga.....yg ga dukung dia makin hari mkin e,musibah atau berkah dki punya pimpinan kocak kuadrat ky gini tereak2 pribumi anti aseng ujungnya ke asing lagi asing lg pemujanya pada diam karena sudah dapat kaveling surga yg tidak dukung dia makin hari makin e,1,0,2,tesis-okky
145,"PERNYATAAN RESMI KETUM FPI TENTANG ADE ARMANDO :; ; 1. Ade Armando sbg Seorang Akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat &amp; kotor, dari mulai Ujaran Kebencian &amp; Fitnah hingga Penodaan Agama &amp; Ulama.",pernyataan resmi ketum fpi tentang ade armando 1 ade armando sebagai seorang akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat dan kotor dari mulai ujaran kebencian dan fitnah hingga penodaan agama dan ulama,1,0,2,tesis-okky
146,b'@YoungGu49306826 @laknat_cebong @whysaysthejunk @Dennysiregar7 @hotmanParis @muannas_alaidid Apanya yg gua banggain tolollll..peler kamu di jidat ya hingga otak lu ga bisa di pake berpikir..karena peler mu melirik lobang \xf0\x9f\xa4\xa3',apanya yang gue banggakan tolollll peler kamu di jidat ya hingga otak kamu tidak bisa di pakai berpikir karena peler mu melirik lobang berguling guling di lantai sambil tertawa terbahak bahak,1,1,1,jawa-okky
147,@cutiepyopie Lgi eek',lgi eek,0,0,4,jawa-nina
148,b'@bambang22076082 @Dennysiregar7 @simkuringporsea @jokowi Anak PKI belum tentu juga PKI',anak pki belum tentu juga pki,0,0,4,tesis-okky
149,"b'Hayolo sk statuse ngambang,kui hbungan opo telek e kok ngambang wkwk'",hayolo surat keputusan statuse ngambang kui hbungan apa tai e kok mengambang wkwk,0,1,3,jawa-okky
150,@menfesssyg kok asu',kok asu,0,1,3,jawa-nina
151,OpRohingya Terorist Botak Teroris Budha https://t.co/887WNGO5W6,oprohingya terorist botak teroris budha <links>,1,1,1,tesis-okky
152,edisi PILKADA JATENG,edisi pilkada jateng,0,0,4,tesis-okky
153,"b'RT @nadyasaafiraaa: Ngentot enak buat cowok\xe2\x98\xba\xef\xb8\x8f https://t.co/EpJfp6IH8T""'",ngentot enak buat cowok santai dan senyum <links>,0,1,3,tesis-okky
154,"b'@fajarbrandals1 @DEdward_6 @pak_priyo @maspiyuuu Ganti nama aja, biar cocok dng yg sering keluar dr mulut sampaen tuh onta, kencing juga blh'",ganti nama aja biar cocok dengan yang sering keluar dari mulut sampan itu onta kencing juga blh,1,1,1,tesis-okky
155,@TetapAhokDjarot Aku hanya bs bersyukur pd Allah swt dpt presiden yg giat kerja dan mampu mengatasi persoalan2 yg dihadapi dg tetap kerja lurus. iklas semata2 demi Indonesia yg makin maju. Sekalipun ramping tetapi energinya luar biasa. Itu jg krn tdk ada p,aku hanya bisa bersyukur pada allah subhanahu wa taala dapat presiden yang giat kerja dan mampu mengatasi persoalan persoalan yang dihadapi dengan tetap kerja lurus ikhlas semata mata demi indonesia yang makin maju sekalipun ramping tetapi energinya luar biasa itu juga karena tidak ada p,0,0,4,tesis-okky
156,b'@rilnamdja Titit lu ngaceng',titit kamu ngaceng,0,1,3,tesis-okky
157,@jungjaehyux Asu lu al \xf0\x9f\x98\x83\xf0\x9f\x96\x95\xf0\x9f\x8f\xbb',asu kamu al wajah gembira jari tengah berkulit putih kuning langsat,0,1,3,jawa-nina
158,b'@fereyyy_ Guyu2 dewe koyok wong edan\xf0\x9f\x98\xad',guyu2 dewe koyok orang edan wajah menangis keras atau menangis tersedu sedu,0,1,3,jawa-okky
159,Universitas Islam Rohingya di Maungdaw dibakar Teroris Budha (12/9).,universitas islam rohingya di maungdaw dibakar teroris budha 12 9,1,0,2,tesis-okky
160,b'@maulinaantika @Sutrisno_Toha @beraniadilhebat @nandreanusa @dinaspanganBKL @saputraj635 @am_rosyada @SittiRudin @blkpmoa @omarmohdrizal @tvpertanian1 @jokowi Gw tuduh lo anak babi. Yuk buktikan lo anak orang dengan tes dna ya. Cepat. G pake lama',gw tuduh kamu anak babi yuk buktikan kamu anak orang dengan tes dna ya cepat g pakai lama,1,1,1,tesis-okky
161,b'@squidwardfess Lah trus pake apa? Disumpel pake congor mu???',lah terus pakai apa disumpel pakai congor mu,1,1,1,jawa-okky
162,@raikhantopeni kenapa harus ava eek...',kenapa harus ava eek,0,0,4,jawa-nina
163,b'@emisedap thats kakean cocot wkwk',itu kebanyakan cocot wkwk,0,1,3,jawa-okky
164,"b'Terkedu gakla, ada fact yang dia sendiri taktahu. Berjangkit sampai ke yahudi, sejarah nabi &amp; agama. Moga dapat hidayah.'",terkedu gakla ada fact yang dia sendiri taktahu berjangkit sampai ke yahudi sejarah nabi dan agama moga dapat hidayah,0,0,4,tesis-okky
165,"@tribunnews @TribunWow Fiksi itu bersifat imajiner atau naratif  ; Dlm Fiksi/imajinasi tak ada hukumnya Wajib Percaya, jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang.; ; Dlm Agama hukumnya wajib percaya pd Firman Nya dlm Kitab Suci.; ; Jd y",fiksi itu bersifat imajiner atau naratif dlm fiksi imajinasi tak ada hukumnya wajib percaya jadi boleh percaya boleh tidak sesuai narasi pemikiran masing masing orang dlm agama hukumnya wajib percaya pada firman nya dalam kitab suci jd iya,0,0,4,tesis-okky
166,"b'gua tau gua goblok, malesan. tapi seenggaknya gausa ngatain gua madesu anjing! mau gua balikin nilai 90 gua di raport? fine. nilai gua C D semua bukan urusan lo. nilai bisa di ubah. idup2 gua yg jalanin gua kok lo yg repot? lambe lo bahkan lebih tolol dari otak gua. babi.'",gua tau gue goblok malesan tapi seenggaknya enggak usah memaki gue masa depan suram anjing mau gue kembalikan nilai 90 gue di raport fine nilai gue c d semua bukan urusan lo nilai bisa di ubah idup2 gue yang janani gue kok kamu yang repot lambe kamu bahkan lebih tolol dari otak gua babi,1,1,1,jawa-okky
167,"b'@RickyKardjono Lah cangkemu yo ngucapin selamat natal @felixsiauw goblok"" \xf0\x9f\x98\x80'",lah cangkemu iya mengucapkan selamat natal goblok wajah gembira,1,1,1,jawa-okky
168,Sokor https://t.co/cKVaBkpK8f',sokor <links>,0,0,4,jawa-nina
169,Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.,sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim namun isu ini adalah kerja intelijen mengonter pergerakan komunis,1,0,2,tesis-okky
170,"b'Tadi devor nuna, sekarang rafen kunyuk. Anjir kapan gua tenang!? https://t.co/kEaFJ0811h'",tadi devor nuna sekarang raven kunyuk anjir kapan gue tenang <links>,0,1,3,tesis-okky
171,"b'@Dieqy_Lalijiwo Pemikiran busuk itu membunuh biasa, sekarang ini banyak korban dibunuh ,tentara polisi masarakat juga di bunuh  sparatis , picek kah matamu.'",pemikiran busuk itu membunuh biasa sekarang ini banyak korban dibunuh tentara polisi masarakat juga di bunuh separatis picek kah matamu,1,1,1,tesis-okky
172,b'@iskan_dahlan @DiswayDotId Negerinya jamrud katulistiwa akan bingung juga kali ya? Mau kerjasama dengan komunis atau liberalis??? Salam sehat selalu pak @iskan_dahlan',negerinya jamrud khatulistiwa akan bingung juga kali ya mau kerja sama dengan komunis atau liberalis salam sehat selalu pak,0,0,4,tesis-okky
173,"b'@ustaztengkuzul Kukira cuma Prabowo paling lucu ngelawak lwat novel fiksi ""ghost fleet""..\nKamu lbih lucu,Zul...tpi jg palimg bego.\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",kukira cuma prabowo paling lucu melawak lewat novel fiksi ghost fleet kamu lebih lucu zul tpi juga paling bego wajah gembira berurai air mata wajah gembira berurai air mata,1,1,1,tesis-okky
174,"b'@nurinuriii @cappsmon Halo kebetulan skripsiku dulu ttg transgender jg. Coba aja kamu cari ttg website suara kita untuk lgbt jakarta. Kalau km ke yogya, km bisa coba ke LSM kebaya. Good luck!'",halo kebetulan skripsiku dulu tentang transgender jg coba saja kamu cari tentang website suara kita untuk lgbt jakarta kalau km ke yogya km bisa coba ke lsm kebaya good luck,0,0,4,tesis-okky
175,@PecintaDonatt koe segawon',koe segawon,0,1,3,jawa-nina
176,@bayu_joo Kimberly Ryder \xf0\x9f\x98\xad\nYg bilang emang matanya agak picek\xf0\x9f\x98\xad',kimberly ryder wajah menangis keras atau menangis tersedu sedu yg bilang memang matanya agak picek wajah menangis keras atau menangis tersedu sedu,0,1,3,jawa-nina
177,"b'@ArisyaArianna Tidak cukup hanya wanita yg baik,bagaimana kalau wanita cacat tapi baik ? Yg dicari baik,cantik dan pintar !'",tidak cukup hanya wanita yang baik bagaimana kalau wanita cacat tapi baik yg dicari baik cantik dan pintar,0,0,4,tesis-okky
178,b'@imaaryani mana peran rezim jkw????\n\nya namanya juya mereka saingan im :((',mana peran rezim jkw ya namanya juya mereka saingan im sedih atau cemberut,0,0,4,tesis-okky
179,b'@rdewi1997 Ayoo ngewe',ayoo ngewe,0,1,3,tesis-okky
180,"b'oalah ancen bener, mending macak goblok ae ng kerjoan.'",oalah memang bener mending masak goblok saja ng kerjoan,0,1,3,jawa-okky
181,Berbanding lurus dengan kebijakan rezim ini bermesraan dg cina produsen terbesar narkotika yg masuk ke Indonesia https://t.co/VkabzNNS5l,berbanding lurus dengan kebijakan rezim ini bermesraan dengan cina produsen terbesar narkotika yang masuk ke indonesia <links>,1,0,2,tesis-okky
182,b'@smcksdown @ultimatesocer @vaquerly @JonahMarais_RP @hcndsball @jckdaniexl @oldvcns ngakak bat jancuk wkwk',tertawa banget jancuk wkwk,0,1,3,tesis-okky
183,"b'Kanggo koe-koe sng gaene umok tok, crito ngarang trus knyataane renek, ben ktok sangar opo bn pdo kancane, mbok angor meneng tiwas muntok cangkemmu'",kanggo koe koe sng gaene umok tok crito garang terus knyataane renek ben ktok sangar apa bn pdo kancane mbok angor meneng tiwas muntok cangkemmu,1,1,1,jawa-okky
184,luka di matanya kan harusnya garis lurus ini lingker dong dimatanya ngakak goblog bgt yol mimpi apasi',luka di matanya kan harusnya garis lurus ini lingker dong dimatanya tertawa goblok banget yol mimpi apasi,0,1,3,jawa-nina
185,b'@briandzumafo cocot si lebih baik',cocot sih lebih baik,0,1,3,jawa-okky
186,b'@angewwie repot musuh tonggo kakean omong',repot musuh tonggo kebanyakan omong,1,1,1,jawa-okky
187,@caeunu Lo borok onta',lo borok onta,0,1,3,jawa-nina
188,"b'Kaum cebong senjata nya cuma ""hoax"" percuma ngasi data dan fakta'",kaum cebong senjata nya cuma hoax percuma memberi data dan fakta,1,1,1,tesis-okky
189,"b'anak cucunya, adalah penganut agama Yahudi atau Nasrani?"" Katakanlah: ""Apakah kamu lebih mengetahui ataukah'",anak cucunya adalah penganut agama yahudi atau nasrani katakanlah apakah kamu lebih mengetahui ataukah,0,0,4,tesis-okky
190,"b'@yakindong Sa, nama akunnya kok kyk ndak asing ya? Apa cmn prasaanku doang @IsaRekaW'",sa nama akunnya kok kayak tidak asing ya apa cuma perasaanku doang,0,0,4,tesis-okky
191,@Oline_Puja_As @RitaAmanda19 banci syu',banci syu,0,1,3,jawa-nina
192,RT @joxzin_jogja @Vj_efraim @jokowi @prabowo Begitulah manusia2 rakus kekuasaan. Segala cara dihalalkan ogah milih nya,begitulah manusia manusia rakus kekuasaan segala cara dihalalkan ogah memilih nya,1,0,2,tesis-okky
193,@miyamandud KEPARAT',keparat,0,1,3,jawa-nina
194,b'@fvkurlife jg cocotmu',juga cocotmu,1,1,1,jawa-okky
195,"b'@Frande_Lif2703 Mangat gan, btw tu obat dari cimahi jan banyak cocot lagi kamu ya'",mangat gan by the way itu obat dari cimahi jangan banyak cocot lagi kamu ya,0,1,3,jawa-okky
196,"Yang lagi malmingan sama pacarnya, tak do'ain ngising ning katok.""",yang lagi malmingan sama pacarnya tak do ain ngising ning katok,0,1,3,jawa-nina
197,@Lerry28 Ciblek (burung)\nCeleng (babi hutan)\nCasu (anjing)',ciblek burung celeng babi hutan casu anjing,0,0,4,jawa-nina
198,"FAKTA BAPAK PRABOWO YG CEBONG TDK MAU AKUI.; PRABOWO : Ketua Partai; Dilan : Petugas Partai; PRABOWO : Seorang Militer; Dilan : Tukag Kayu; PRABOWO : Gagah dan tampan; Dilan : (Gak tega nulisnya ); PRABOWO : Pandai Bahasa Inggris dan Jerman,; Dilan : Anu..",fakta bapak prabowo yg cebong tdk mau akui prabowo ketua partai dilan petugas partai prabowo seorang militer dilan tukag kayu prabowo gagah dan tampan dilan gak tega menulisnya prabowo pandai bahasa inggris dan jerman dilan anu,1,1,1,tesis-okky
199,Yg bawah sendiri keren š???,yg bawah sendiri keren š,0,0,4,tesis-okky
200,"b'@haikal_hassan Semuanya bkn dari Nusantara.\nSemuanya import.\nHindu,Budha,Islam semua import.\nYg asli Nusantara Animisme'",semuanya bukan dari nusantara semuanya import hindu budha islam semua import yg asli nusantara animisme,0,0,4,tesis-okky
201,b'Baru tau ada akun promote gigolo..pas diliat yang minat booking laki..lah dijadiin gay..fix yang punya akun bencong..najis ngentot',baru tau ada akun mempromosikan gigolo pas dilihat yang minat booking laki lah dijadikan gay fix yang punya akun bencong najis ngentot,1,1,1,tesis-okky
202,"b'@geloraco Insyaalloh....diindonesia nantinya setelah ganti presiden, rakyat negri ini juga akan bahu membahu menyelesaikan masalah2nya.'",insyaalloh diindonesia nantinya setelah ganti presiden rakyat negeri ini juga akan bahu membahu menyelesaikan masalah2nya,0,0,4,tesis-okky
203,b'@seterahdeh ITU SUKUN BANGSAD!',itu sukun bangsad,1,1,1,tesis-okky
204,b'@RizkiZaidan1 @RatnaSpaet Rebut saham??? Yg ada pemegang sahamnya sekarang ditabok pake duit hasil ngutang. Dasar bani kadal mau aja kalian dikadalin ga selesai2..',rebut saham yg ada pemegang sahamnya sekarang ditabok pakai duit hasil ngutang dasar bani kadal mau saja kalian dikadali tidak selesai2,1,1,1,tesis-okky
205,"b'pikiranmu ojok elek terus, wes cukup raimu ae seng elek oke.'",pikiranmu ojok elek terus sudah cukup mukamu saja seng elek oke,1,1,1,jawa-okky
206,b'@askmenfess Itu bukan hamil hahahah gembrot lucu bgt',itu bukan hamil haha gembrot lucu bgt,0,1,3,tesis-okky
207,"b'kalo udah salah sih mending minta maaf daripada ngelak cari pembelaan,tai men ngelak sana sini ada aja alesan segala macem.'",kalo sudah salah sih mending meminta maaf daripada ngelak cari pembelaan tai men ngelak sana sini ada saja alasan segala macem,1,1,1,jawa-okky
208,b'@aboraborable pekok dasar',bodoh dasar,1,1,1,jawa-okky
209,b'@adelianurisni @rossytaputrir sumpah mentolo tak krawuk cangkeme anake iku jan muangkel\xf0\x9f\x98\xa9',sumpah mentolo tak krawuk cangkeme anake ikut jangan muangkel terlalu lelah,0,1,3,jawa-okky
